@relation accelerometer_features

@attribute fft_coef_0000 numeric
@attribute fft_coef_0001 numeric
@attribute fft_coef_0002 numeric
@attribute fft_coef_0003 numeric
@attribute fft_coef_0004 numeric
@attribute fft_coef_0005 numeric
@attribute fft_coef_0006 numeric
@attribute fft_coef_0007 numeric
@attribute fft_coef_0008 numeric
@attribute fft_coef_0009 numeric
@attribute fft_coef_0010 numeric
@attribute fft_coef_0011 numeric
@attribute fft_coef_0012 numeric
@attribute fft_coef_0013 numeric
@attribute fft_coef_0014 numeric
@attribute fft_coef_0015 numeric
@attribute fft_coef_0016 numeric
@attribute fft_coef_0017 numeric
@attribute fft_coef_0018 numeric
@attribute fft_coef_0019 numeric
@attribute fft_coef_0020 numeric
@attribute fft_coef_0021 numeric
@attribute fft_coef_0022 numeric
@attribute fft_coef_0023 numeric
@attribute fft_coef_0024 numeric
@attribute fft_coef_0025 numeric
@attribute fft_coef_0026 numeric
@attribute fft_coef_0027 numeric
@attribute fft_coef_0028 numeric
@attribute fft_coef_0029 numeric
@attribute fft_coef_0030 numeric
@attribute fft_coef_0031 numeric
@attribute fft_coef_0032 numeric
@attribute fft_coef_0033 numeric
@attribute fft_coef_0034 numeric
@attribute fft_coef_0035 numeric
@attribute fft_coef_0036 numeric
@attribute fft_coef_0037 numeric
@attribute fft_coef_0038 numeric
@attribute fft_coef_0039 numeric
@attribute fft_coef_0040 numeric
@attribute fft_coef_0041 numeric
@attribute fft_coef_0042 numeric
@attribute fft_coef_0043 numeric
@attribute fft_coef_0044 numeric
@attribute fft_coef_0045 numeric
@attribute fft_coef_0046 numeric
@attribute fft_coef_0047 numeric
@attribute fft_coef_0048 numeric
@attribute fft_coef_0049 numeric
@attribute fft_coef_0050 numeric
@attribute fft_coef_0051 numeric
@attribute fft_coef_0052 numeric
@attribute fft_coef_0053 numeric
@attribute fft_coef_0054 numeric
@attribute fft_coef_0055 numeric
@attribute fft_coef_0056 numeric
@attribute fft_coef_0057 numeric
@attribute fft_coef_0058 numeric
@attribute fft_coef_0059 numeric
@attribute fft_coef_0060 numeric
@attribute fft_coef_0061 numeric
@attribute fft_coef_0062 numeric
@attribute fft_coef_0063 numeric
@attribute max numeric
@attribute label {standing,walking,running,others}

@data
919.077386,127.244021,41.506793,131.294908,81.502333,57.613497,110.747867,144.957631,98.951026,62.356307,143.596479,73.894902,51.025021,45.271754,17.865632,22.569942,30.595406,28.563384,17.505693,24.291758,22.87229,14.377858,17.414837,17.393637,15.625896,18.4756,18.958505,14.76532,14.755784,14.089904,11.62019,11.928877,12.344538,11.928877,11.62019,14.089904,14.755784,14.76532,18.958505,18.4756,15.625896,17.393637,17.414837,14.377858,22.87229,24.291758,17.505693,28.563384,30.595406,22.569942,17.865632,45.271754,51.025021,73.894902,143.596479,62.356307,98.951026,144.957631,110.747867,57.613497,81.502333,131.294908,41.506793,127.244021,33.939868,running
976.97052,96.679464,15.643358,130.014945,122.018049,74.925573,23.462828,215.045032,12.213851,56.10896,88.823524,68.433839,25.364308,13.877076,28.895774,21.788658,8.826398,6.199549,5.429691,11.329226,8.793124,11.269419,4.150942,5.116715,0.977751,3.455715,7.503334,7.825903,9.940159,7.906919,6.414196,4.589243,0.920835,4.589243,6.414196,7.906919,9.940159,7.825903,7.503334,3.455715,0.977751,5.116715,4.150942,11.269419,8.793124,11.329226,5.429691,6.199549,8.826398,21.788658,28.895774,13.877076,25.364308,68.433839,88.823524,56.10896,12.213851,215.045032,23.462828,74.925573,122.018049,130.014945,15.643358,96.679464,32.409026,running
890.964605,42.431954,56.538887,135.057618,118.422645,78.973012,130.089516,176.958184,50.392655,24.326392,122.114058,67.027665,19.941426,38.502753,41.411554,8.686695,13.110008,12.497403,6.328357,6.834399,22.589602,15.19734,5.842953,6.562904,5.74527,4.600624,1.127922,5.383126,4.521185,4.564483,7.02386,2.480848,4.006024,2.480848,7.02386,4.564483,4.521185,5.383126,1.127922,4.600624,5.74527,6.562904,5.842953,15.19734,22.589602,6.834399,6.328357,12.497403,13.110008,8.686695,41.411554,38.502753,19.941426,67.027665,122.114058,24.326392,50.392655,176.958184,130.089516,78.973012,118.422645,135.057618,56.538887,42.431954,35.077867,running
981.186831,45.111168,32.795142,135.919406,69.719164,63.399673,199.359322,140.895448,108.641034,101.49129,97.396683,98.461066,45.134631,6.197697,50.393093,31.457478,30.696721,36.726575,18.266623,11.183193,24.263907,10.937511,14.874459,12.605959,12.165926,11.762561,9.021479,6.028833,7.280515,9.625083,6.664397,6.781664,7.022418,6.781664,6.664397,9.625083,7.280515,6.028833,9.021479,11.762561,12.165926,12.605959,14.874459,10.937511,24.263907,11.183193,18.266623,36.726575,30.696721,31.457478,50.393093,6.197697,45.134631,98.461066,97.396683,101.49129,108.641034,140.895448,199.359322,63.399673,69.719164,135.919406,32.795142,45.111168,34.385043,running
1068.671071,15.125794,64.201678,150.206643,10.230279,61.10855,158.600075,210.644417,63.555277,50.64221,166.028535,31.689104,15.38073,53.344592,14.630604,5.970625,13.392366,24.018319,9.890832,12.176834,23.274526,16.125862,12.187766,11.013943,15.254477,10.553768,11.89011,10.06398,12.060777,14.174849,7.283534,12.440342,12.281696,12.440342,7.283534,14.174849,12.060777,10.06398,11.89011,10.553768,15.254477,11.013943,12.187766,16.125862,23.274526,12.176834,9.890832,24.018319,13.392366,5.970625,14.630604,53.344592,15.38073,31.689104,166.028535,50.64221,63.555277,210.644417,158.600075,61.10855,10.230279,150.206643,64.201678,15.125794,36.309794,running
989.329486,75.292493,48.297113,106.281131,86.393581,62.982619,160.009877,144.614157,72.440593,45.369195,137.055313,46.574057,18.13224,25.027664,2.96276,9.203692,8.065923,6.465866,9.025687,10.686145,17.337854,12.716413,6.450552,3.566902,2.802484,3.701024,3.501777,1.190158,4.258491,5.811917,6.286577,4.652731,2.420855,4.652731,6.286577,5.811917,4.258491,1.190158,3.501777,3.701024,2.802484,3.566902,6.450552,12.716413,17.337854,10.686145,9.025687,6.465866,8.065923,9.203692,2.96276,25.027664,18.13224,46.574057,137.055313,45.369195,72.440593,144.614157,160.009877,62.982619,86.393581,106.281131,48.297113,75.292493,36.082019,running
916.797506,94.169907,82.354019,233.493438,36.405046,65.627404,60.117305,161.366925,27.557579,24.955608,128.890466,21.113493,20.581083,32.764524,25.822862,14.962484,16.928794,5.749601,1.029941,10.87719,4.599925,2.248714,5.478224,9.156413,2.764766,0.75582,4.213222,5.454369,1.953247,0.619143,6.396761,1.562696,1.697292,1.562696,6.396761,0.619143,1.953247,5.454369,4.213222,0.75582,2.764766,9.156413,5.478224,2.248714,4.599925,10.87719,1.029941,5.749601,16.928794,14.962484,25.822862,32.764524,20.581083,21.113493,128.890466,24.955608,27.557579,161.366925,60.117305,65.627404,36.405046,233.493438,82.354019,94.169907,33.456055,running
862.451295,148.226685,96.42082,215.391048,101.838217,97.950067,32.533729,62.462449,158.382095,56.419357,53.892975,55.417938,26.606096,8.131522,17.872135,24.595578,4.666171,9.33206,5.857024,6.703774,4.110019,11.424873,8.614417,6.042572,17.372987,8.090518,9.652723,14.377232,2.09828,14.32624,9.406192,6.555667,15.352316,6.555667,9.406192,14.32624,2.09828,14.377232,9.652723,8.090518,17.372987,6.042572,8.614417,11.424873,4.110019,6.703774,5.857024,9.33206,4.666171,24.595578,17.872135,8.131522,26.606096,55.417938,53.892975,56.419357,158.382095,62.462449,32.533729,97.950067,101.838217,215.391048,96.42082,148.226685,35.892502,running
997.661163,132.871955,147.051838,265.175909,128.928267,65.451883,142.628404,35.076638,104.825327,150.631896,110.283558,32.046669,80.442508,44.525988,23.175289,31.768131,24.194517,16.437168,14.343027,25.605245,23.153323,18.500539,13.798663,13.145544,11.726578,10.081161,6.871698,7.173941,11.203198,6.00836,6.67138,6.812698,2.32635,6.812698,6.67138,6.00836,11.203198,7.173941,6.871698,10.081161,11.726578,13.145544,13.798663,18.500539,23.153323,25.605245,14.343027,16.437168,24.194517,31.768131,23.175289,44.525988,80.442508,32.046669,110.283558,150.631896,104.825327,35.076638,142.628404,65.451883,128.928267,265.175909,147.051838,132.871955,40.721931,running
1024.796294,60.997962,97.582385,214.022856,106.617593,69.604255,257.477301,163.3264,72.9643,108.189864,121.084769,44.015569,15.598081,35.42273,28.699129,14.223579,35.892321,8.556044,10.3856,24.025478,24.929987,3.076844,7.082114,17.600272,13.262521,23.312292,8.240629,10.952008,13.301352,6.956977,7.507659,2.121422,0.800391,2.121422,7.507659,6.956977,13.301352,10.952008,8.240629,23.312292,13.262521,17.600272,7.082114,3.076844,24.929987,24.025478,10.3856,8.556044,35.892321,14.223579,28.699129,35.42273,15.598081,44.015569,121.084769,108.189864,72.9643,163.3264,257.477301,69.604255,106.617593,214.022856,97.582385,60.997962,38.145347,running
1058.02682,81.190368,27.498629,195.515118,22.456188,68.12858,186.217654,254.025855,119.82132,87.702446,131.989079,52.901167,51.944891,27.09565,15.444675,18.442111,30.469307,15.520795,43.689826,3.984282,35.84613,29.601744,24.509045,11.328837,24.754125,14.476742,22.960605,12.790669,8.556707,12.965895,11.14321,10.039726,11.368178,10.039726,11.14321,12.965895,8.556707,12.790669,22.960605,14.476742,24.754125,11.328837,24.509045,29.601744,35.84613,3.984282,43.689826,15.520795,30.469307,18.442111,15.444675,27.09565,51.944891,52.901167,131.989079,87.702446,119.82132,254.025855,186.217654,68.12858,22.456188,195.515118,27.498629,81.190368,39.466789,running
1092.544118,49.454463,55.776324,283.130414,45.035885,40.269854,267.576146,23.739856,53.36866,177.768479,70.154814,10.670563,30.078786,42.748597,7.759353,16.830999,15.889275,20.007478,18.054619,6.044829,22.064969,11.846205,6.151739,15.949271,12.276864,14.834231,14.9479,14.235745,11.281269,13.304414,7.255989,7.082765,8.725783,7.082765,7.255989,13.304414,11.281269,14.235745,14.9479,14.834231,12.276864,15.949271,6.151739,11.846205,22.064969,6.044829,18.054619,20.007478,15.889275,16.830999,7.759353,42.748597,30.078786,10.670563,70.154814,177.768479,53.36866,23.739856,267.576146,40.269854,45.035885,283.130414,55.776324,49.454463,37.522135,running
1074.374959,40.430603,49.371574,203.536657,95.09358,88.447751,67.602574,189.20193,50.198016,52.040788,164.714209,11.606051,29.902221,58.181174,45.743458,27.78105,27.913136,9.467975,4.949562,15.247066,13.103672,9.556317,3.423218,7.980361,12.150337,11.697684,3.105727,6.527791,4.92716,0.236388,5.60181,2.530992,1.406687,2.530992,5.60181,0.236388,4.92716,6.527791,3.105727,11.697684,12.150337,7.980361,3.423218,9.556317,13.103672,15.247066,4.949562,9.467975,27.913136,27.78105,45.743458,58.181174,29.902221,11.606051,164.714209,52.040788,50.198016,189.20193,67.602574,88.447751,95.09358,203.536657,49.371574,40.430603,36.43297,running
830.816752,74.527116,83.085386,229.81422,136.622457,74.862921,115.737728,87.923719,76.911091,166.20835,87.948916,36.935921,52.468989,67.615268,20.817125,16.419506,12.562382,11.112604,17.450143,7.656854,11.33707,11.087299,12.054962,4.685596,11.676005,9.96774,5.957018,9.917567,9.773675,9.709389,1.789398,9.907848,7.154372,9.907848,1.789398,9.709389,9.773675,9.917567,5.957018,9.96774,11.676005,4.685596,12.054962,11.087299,11.33707,7.656854,17.450143,11.112604,12.562382,16.419506,20.817125,67.615268,52.468989,36.935921,87.948916,166.20835,76.911091,87.923719,115.737728,74.862921,136.622457,229.81422,83.085386,74.527116,35.91658,running
776.099017,65.705487,42.795737,131.092476,35.381791,17.593573,79.149738,164.313223,79.30207,65.247256,123.508578,49.875748,29.402612,17.760885,38.643807,39.468514,22.086037,16.163607,5.693183,8.879258,9.028938,11.069177,6.05635,11.162858,8.647937,4.503669,9.76602,12.292338,10.696883,11.750693,6.971718,6.931066,4.520035,6.931066,6.971718,11.750693,10.696883,12.292338,9.76602,4.503669,8.647937,11.162858,6.05635,11.069177,9.028938,8.879258,5.693183,16.163607,22.086037,39.468514,38.643807,17.760885,29.402612,49.875748,123.508578,65.247256,79.30207,164.313223,79.149738,17.593573,35.381791,131.092476,42.795737,65.705487,27.696988,running
746.71456,20.138502,90.569061,138.853305,69.952653,32.998519,182.385702,53.58667,115.1815,30.753339,26.998166,88.980956,11.075214,28.591439,36.287002,19.511402,12.622911,13.915238,14.522516,8.124636,12.096812,8.736262,6.599373,0.371514,5.777856,6.262985,2.207181,4.90643,5.800519,0.73707,4.203962,4.199708,0.788083,4.199708,4.203962,0.73707,5.800519,4.90643,2.207181,6.262985,5.777856,0.371514,6.599373,8.736262,12.096812,8.124636,14.522516,13.915238,12.622911,19.511402,36.287002,28.591439,11.075214,88.980956,26.998166,30.753339,115.1815,53.58667,182.385702,32.998519,69.952653,138.853305,90.569061,20.138502,26.018654,running
841.58152,87.049483,34.723877,88.184636,85.74282,100.746983,176.419029,148.61761,7.487392,32.049721,93.25717,31.223049,26.440735,9.657952,9.603858,16.128315,22.103355,20.113202,5.697159,8.532749,10.432092,4.794266,6.210982,8.638687,3.656274,5.708247,2.517848,2.427692,7.888434,4.57253,3.746128,4.056649,4.690457,4.056649,3.746128,4.57253,7.888434,2.427692,2.517848,5.708247,3.656274,8.638687,6.210982,4.794266,10.432092,8.532749,5.697159,20.113202,22.103355,16.128315,9.603858,9.657952,26.440735,31.223049,93.25717,32.049721,7.487392,148.61761,176.419029,100.746983,85.74282,88.184636,34.723877,87.049483,29.541369,running
806.710077,40.865426,65.242624,129.414112,54.09314,40.372378,167.428827,134.852812,51.620853,67.147716,68.856031,57.228063,15.583075,32.631628,25.276807,6.989509,0.121209,8.477318,7.232943,11.519489,2.913443,5.955564,4.934456,1.566892,6.508245,5.549363,1.770341,5.295039,4.07408,3.132407,3.62863,0.530167,0.936206,0.530167,3.62863,3.132407,4.07408,5.295039,1.770341,5.549363,6.508245,1.566892,4.934456,5.955564,2.913443,11.519489,7.232943,8.477318,0.121209,6.989509,25.276807,32.631628,15.583075,57.228063,68.856031,67.147716,51.620853,134.852812,167.428827,40.372378,54.09314,129.414112,65.242624,40.865426,26.975102,running
792.044268,20.130619,88.419635,139.796277,23.155731,13.79879,111.973142,124.200669,37.563255,59.017863,92.566453,48.879369,35.17832,45.165321,30.768937,33.178736,34.233693,18.60576,23.886771,15.310845,10.247935,14.921827,6.818184,7.749694,8.840153,8.025883,8.702981,7.8466,13.852788,9.0363,12.529208,15.935852,7.59739,15.935852,12.529208,9.0363,13.852788,7.8466,8.702981,8.025883,8.840153,7.749694,6.818184,14.921827,10.247935,15.310845,23.886771,18.60576,34.233693,33.178736,30.768937,45.165321,35.17832,48.879369,92.566453,59.017863,37.563255,124.200669,111.973142,13.79879,23.155731,139.796277,88.419635,20.130619,26.518951,running
701.109055,12.054624,30.246624,89.353049,76.601992,85.711179,97.028255,155.351969,35.892306,36.019185,95.757827,37.352197,34.330376,30.678039,10.933901,13.524671,12.118762,16.958211,10.902967,11.602123,10.18314,13.615248,9.152133,7.686329,7.751502,7.485574,4.661064,5.599822,8.307903,5.674099,5.980555,5.237114,4.429854,5.237114,5.980555,5.674099,8.307903,5.599822,4.661064,7.485574,7.751502,7.686329,9.152133,13.615248,10.18314,11.602123,10.902967,16.958211,12.118762,13.524671,10.933901,30.678039,34.330376,37.352197,95.757827,36.019185,35.892306,155.351969,97.028255,85.711179,76.601992,89.353049,30.246624,12.054624,26.253179,running
928.841617,41.217959,54.808337,101.416221,89.048325,47.305184,210.076778,123.378829,89.895082,75.013861,71.619124,51.501893,22.408027,7.925916,13.46172,18.376888,25.178307,17.731245,14.590682,6.104694,10.316256,13.913707,10.50797,7.710922,5.840285,3.439679,11.327191,13.40929,8.692301,4.976285,4.850259,10.201949,6.519815,10.201949,4.850259,4.976285,8.692301,13.40929,11.327191,3.439679,5.840285,7.710922,10.50797,13.913707,10.316256,6.104694,14.590682,17.731245,25.178307,18.376888,13.46172,7.925916,22.408027,51.501893,71.619124,75.013861,89.895082,123.378829,210.076778,47.305184,89.048325,101.416221,54.808337,41.217959,30.320778,running
872.750001,51.998717,65.694878,153.76271,31.531456,23.380562,183.928625,118.737231,62.22519,120.710694,89.067026,32.99376,32.632984,49.198568,14.455392,10.631616,10.832116,17.220736,10.669922,25.4149,5.153636,6.338315,6.390995,7.461969,8.330136,1.866512,2.694357,4.355977,9.072802,5.489943,4.019516,3.945566,3.175058,3.945566,4.019516,5.489943,9.072802,4.355977,2.694357,1.866512,8.330136,7.461969,6.390995,6.338315,5.153636,25.4149,10.669922,17.220736,10.832116,10.631616,14.455392,49.198568,32.632984,32.99376,89.067026,120.710694,62.22519,118.737231,183.928625,23.380562,31.531456,153.76271,65.694878,51.998717,32.430436,running
748.638016,95.532037,68.438981,154.007423,38.006681,41.34592,169.368601,85.647851,101.140257,93.567586,77.364973,74.896749,60.080421,35.555691,21.168852,27.459763,6.738559,11.98249,14.013677,14.536568,8.59973,18.202207,13.354269,2.292831,10.547243,10.202116,3.872945,2.308749,4.542861,0.390069,8.716193,10.780343,2.286858,10.780343,8.716193,0.390069,4.542861,2.308749,3.872945,10.202116,10.547243,2.292831,13.354269,18.202207,8.59973,14.536568,14.013677,11.98249,6.738559,27.459763,21.168852,35.555691,60.080421,74.896749,77.364973,93.567586,101.140257,85.647851,169.368601,41.34592,38.006681,154.007423,68.438981,95.532037,30.203781,running
699.043973,83.363008,64.631206,135.762151,44.483306,28.851546,177.846025,43.386264,51.779033,87.260404,49.01516,19.244619,24.778365,18.142782,19.643601,10.125514,15.844057,5.574954,8.506928,6.119125,6.207974,9.069592,3.094057,4.418399,6.201059,4.942114,0.98892,1.418895,3.721828,1.352345,1.873744,1.071318,1.654638,1.071318,1.873744,1.352345,3.721828,1.418895,0.98892,4.942114,6.201059,4.418399,3.094057,9.069592,6.207974,6.119125,8.506928,5.574954,15.844057,10.125514,19.643601,18.142782,24.778365,19.244619,49.01516,87.260404,51.779033,43.386264,177.846025,28.851546,44.483306,135.762151,64.631206,83.363008,28.3014,running
681.305918,106.670269,39.326446,161.320085,58.707614,100.440395,122.127442,84.97942,102.685176,23.005706,30.669865,18.19156,18.143185,21.243859,26.205915,24.142386,13.210575,22.305653,19.105866,17.205415,15.6488,16.553596,6.184644,1.92823,4.182977,2.890952,3.141076,0.648503,6.846075,9.624364,6.613085,1.252883,3.699681,1.252883,6.613085,9.624364,6.846075,0.648503,3.141076,2.890952,4.182977,1.92823,6.184644,16.553596,15.6488,17.205415,19.105866,22.305653,13.210575,24.142386,26.205915,21.243859,18.143185,18.19156,30.669865,23.005706,102.685176,84.97942,122.127442,100.440395,58.707614,161.320085,39.326446,106.670269,26.874428,running
906.288647,84.066805,59.493477,178.471468,88.714095,147.286047,189.495247,71.31845,130.417168,65.257114,32.728046,76.669907,15.873554,16.504234,15.269337,24.614544,21.53409,24.469847,17.490521,4.792516,3.078851,22.164477,3.584174,17.685354,5.779723,10.729133,6.017892,2.97469,6.168686,8.828377,4.673712,11.941742,4.398229,11.941742,4.673712,8.828377,6.168686,2.97469,6.017892,10.729133,5.779723,17.685354,3.584174,22.164477,3.078851,4.792516,17.490521,24.469847,21.53409,24.614544,15.269337,16.504234,15.873554,76.669907,32.728046,65.257114,130.417168,71.31845,189.495247,147.286047,88.714095,178.471468,59.493477,84.066805,34.595809,running
1082.425206,23.273049,64.768843,170.422121,38.619021,42.488872,352.399793,62.562376,11.230018,139.822177,31.489244,11.80388,43.316655,43.599411,11.412996,38.680701,12.209987,2.747221,28.616953,21.221257,5.617432,4.759178,5.668456,3.508782,9.025427,10.062642,7.676447,11.339134,2.445882,3.60735,6.139738,1.049896,9.666679,1.049896,6.139738,3.60735,2.445882,11.339134,7.676447,10.062642,9.025427,3.508782,5.668456,4.759178,5.617432,21.221257,28.616953,2.747221,12.209987,38.680701,11.412996,43.599411,43.316655,11.80388,31.489244,139.822177,11.230018,62.562376,352.399793,42.488872,38.619021,170.422121,64.768843,23.273049,35.400999,running
1060.475713,28.120919,27.707301,99.360967,62.629518,133.358282,214.116166,236.076878,74.004939,110.050606,110.253303,35.85575,14.022712,38.756925,20.861688,19.372147,22.880876,8.283591,13.419854,19.992038,13.409133,6.729563,12.880669,12.174682,3.037688,10.293477,10.158259,13.920189,4.898803,10.301375,15.356861,8.506482,7.647258,8.506482,15.356861,10.301375,4.898803,13.920189,10.158259,10.293477,3.037688,12.174682,12.880669,6.729563,13.409133,19.992038,13.419854,8.283591,22.880876,19.372147,20.861688,38.756925,14.022712,35.85575,110.253303,110.050606,74.004939,236.076878,214.116166,133.358282,62.629518,99.360967,27.707301,28.120919,37.998693,running
924.988384,16.575864,34.869516,105.145318,58.705035,63.298112,65.319072,282.741082,64.731238,40.397232,139.685866,66.56589,52.987596,56.218375,59.472653,29.841946,41.414796,19.384526,9.044897,6.078091,8.653795,9.808481,5.126745,15.137747,6.894904,6.207287,4.025529,3.343174,3.063129,4.833342,8.323639,9.048672,3.637595,9.048672,8.323639,4.833342,3.063129,3.343174,4.025529,6.207287,6.894904,15.137747,5.126745,9.808481,8.653795,6.078091,9.044897,19.384526,41.414796,29.841946,59.472653,56.218375,52.987596,66.56589,139.685866,40.397232,64.731238,282.741082,65.319072,63.298112,58.705035,105.145318,34.869516,16.575864,35.359182,running
885.188043,58.009706,29.479696,140.74301,87.236717,98.087219,172.576316,171.487974,29.240139,50.137559,146.449677,24.177704,17.231274,40.688929,40.751482,24.2364,30.029082,16.601526,21.134587,14.341692,17.413917,12.577018,10.969401,6.572461,15.302701,9.929564,7.570045,11.550334,3.736905,7.884267,7.97858,4.032911,8.492971,4.032911,7.97858,7.884267,3.736905,11.550334,7.570045,9.929564,15.302701,6.572461,10.969401,12.577018,17.413917,14.341692,21.134587,16.601526,30.029082,24.2364,40.751482,40.688929,17.231274,24.177704,146.449677,50.137559,29.240139,171.487974,172.576316,98.087219,87.236717,140.74301,29.479696,58.009706,36.648437,running
914.481374,11.9061,52.078102,109.07334,75.159862,66.160317,154.059996,172.993266,110.299618,48.216631,143.535859,55.158832,33.573561,55.931612,31.420453,18.866039,4.16927,19.477283,10.632164,8.493312,16.466175,11.159371,12.52956,6.441117,7.622693,6.65934,2.300118,3.485928,6.423273,3.597235,5.254074,4.800139,7.406373,4.800139,5.254074,3.597235,6.423273,3.485928,2.300118,6.65934,7.622693,6.441117,12.52956,11.159371,16.466175,8.493312,10.632164,19.477283,4.16927,18.866039,31.420453,55.931612,33.573561,55.158832,143.535859,48.216631,110.299618,172.993266,154.059996,66.160317,75.159862,109.07334,52.078102,11.9061,35.551852,running
810.66982,80.128451,19.83222,129.879376,48.240483,85.420193,152.602025,157.798965,30.727735,57.373325,98.817691,9.555609,23.740897,29.189234,14.790984,7.635269,13.951415,11.109912,7.466125,12.888993,12.417942,8.257945,11.601516,10.297328,8.742432,7.253253,7.630732,7.775841,7.751878,1.930584,6.402204,6.812845,0.496898,6.812845,6.402204,1.930584,7.751878,7.775841,7.630732,7.253253,8.742432,10.297328,11.601516,8.257945,12.417942,12.888993,7.466125,11.109912,13.951415,7.635269,14.790984,29.189234,23.740897,9.555609,98.817691,57.373325,30.727735,157.798965,152.602025,85.420193,48.240483,129.879376,19.83222,80.128451,31.694058,running
320.675761,88.175497,87.228817,76.190215,41.823804,33.035809,32.176536,24.539464,30.645916,17.070533,13.653516,0.606642,13.066642,4.388569,4.92422,6.180294,2.922087,4.540244,4.329358,4.445646,3.26934,3.081456,3.903729,6.06603,4.965779,4.171692,3.897177,3.883556,3.215573,1.575171,1.649343,1.503577,1.871021,1.503577,1.649343,1.575171,3.215573,3.883556,3.897177,4.171692,4.965779,6.06603,3.903729,3.081456,3.26934,4.445646,4.329358,4.540244,2.922087,6.180294,4.92422,4.388569,13.066642,0.606642,13.653516,17.070533,30.645916,24.539464,32.176536,33.035809,41.823804,76.190215,87.228817,88.175497,15.460496,running
518.014861,122.337122,46.161607,78.588522,57.238754,26.767575,60.548457,111.063604,71.862931,43.486786,44.260489,29.545921,54.620502,7.041353,36.392791,6.164318,14.212589,12.546957,17.023866,1.711561,17.649298,6.508412,9.831676,8.743822,3.860754,8.027895,5.005311,3.582153,7.220883,5.195007,6.041475,8.779548,5.926744,8.779548,6.041475,5.195007,7.220883,3.582153,5.005311,8.027895,3.860754,8.743822,9.831676,6.508412,17.649298,1.711561,17.023866,12.546957,14.212589,6.164318,36.392791,7.041353,54.620502,29.545921,44.260489,43.486786,71.862931,111.063604,60.548457,26.767575,57.238754,78.588522,46.161607,122.337122,27.883152,running
869.405338,11.845788,40.388504,77.632777,63.801159,57.266833,57.209607,233.010223,47.539783,9.174853,94.280115,43.333003,13.783697,20.215714,25.675595,25.590309,18.889442,27.201862,2.933539,1.515204,15.943872,13.302405,13.482992,9.360317,13.331579,8.301684,2.726166,10.791014,5.410902,1.071115,6.630486,1.853537,0.0561,1.853537,6.630486,1.071115,5.410902,10.791014,2.726166,8.301684,13.331579,9.360317,13.482992,13.302405,15.943872,1.515204,2.933539,27.201862,18.889442,25.590309,25.675595,20.215714,13.783697,43.333003,94.280115,9.174853,47.539783,233.010223,57.209607,57.266833,63.801159,77.632777,40.388504,11.845788,28.884031,running
939.935326,45.083939,40.626072,83.333574,79.386975,79.886547,181.90431,201.035688,64.504617,59.841485,133.186116,23.343209,39.863542,33.225976,16.766384,3.58164,23.849309,19.649524,14.452429,18.915896,10.959142,9.08691,14.261892,10.912972,4.885037,1.738319,4.604872,5.574259,1.431323,8.724241,4.962332,7.41571,8.2542,7.41571,4.962332,8.724241,1.431323,5.574259,4.604872,1.738319,4.885037,10.912972,14.261892,9.08691,10.959142,18.915896,14.452429,19.649524,23.849309,3.58164,16.766384,33.225976,39.863542,23.343209,133.186116,59.841485,64.504617,201.035688,181.90431,79.886547,79.386975,83.333574,40.626072,45.083939,35.608242,running
957.574955,47.783076,31.740003,143.732406,46.437183,45.119224,232.676681,133.165761,68.369834,33.200285,123.926025,74.706565,15.661626,32.286539,33.950855,14.188069,22.348204,20.825652,6.073692,15.286608,20.609199,3.593096,15.491631,10.416544,4.930126,12.076484,4.829982,5.959847,13.750758,4.942901,8.638734,13.917416,2.21917,13.917416,8.638734,4.942901,13.750758,5.959847,4.829982,12.076484,4.930126,10.416544,15.491631,3.593096,20.609199,15.286608,6.073692,20.825652,22.348204,14.188069,33.950855,32.286539,15.661626,74.706565,123.926025,33.200285,68.369834,133.165761,232.676681,45.119224,46.437183,143.732406,31.740003,47.783076,33.825121,running
707.765017,231.742351,129.793567,44.07194,61.93821,141.047846,136.380145,99.051449,59.116944,13.957332,20.13115,24.776021,18.947239,34.286088,19.176682,8.46911,8.843014,12.60062,8.193387,5.97721,8.712601,8.437301,12.50181,7.279109,2.157911,1.683603,7.116609,8.892369,8.535322,6.550326,3.134857,5.59032,5.746269,5.59032,3.134857,6.550326,8.535322,8.892369,7.116609,1.683603,2.157911,7.279109,12.50181,8.437301,8.712601,5.97721,8.193387,12.60062,8.843014,8.46911,19.176682,34.286088,18.947239,24.776021,20.13115,13.957332,59.116944,99.051449,136.380145,141.047846,61.93821,44.07194,129.793567,231.742351,35.361208,running
1128.821675,34.943863,40.939878,27.68809,54.740543,72.240448,253.259629,211.089247,59.525294,47.874671,78.265691,21.997867,30.827214,41.607096,35.056365,6.072591,45.493143,8.559648,9.907094,22.337777,6.762724,4.627897,14.662137,16.043159,5.798044,15.931641,10.136687,11.371994,10.457405,7.887764,6.462265,13.246305,8.098653,13.246305,6.462265,7.887764,10.457405,11.371994,10.136687,15.931641,5.798044,16.043159,14.662137,4.627897,6.762724,22.337777,9.907094,8.559648,45.493143,6.072591,35.056365,41.607096,30.827214,21.997867,78.265691,47.874671,59.525294,211.089247,253.259629,72.240448,54.740543,27.68809,40.939878,34.943863,31.699645,running
